City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Haora,West Bengal,22.58,88.3294,2022,December,0.1045,0.0759,-0.1028,12,25.2
Ranchi,Jhārkhand,23.3556,85.3347,2022,December,0.4891,-0.0694,-0.4627,643,24.47
Gwalior,Madhya Pradesh,26.2125,78.1775,2022,December,0.0656,0.1536,-0.1661,215,22.24
Jodhpur,Rājasthān,26.2944,73.0278,2022,December,0.1749,0.0794,-0.2501,251,25.09
Chandigarh,Chandīgarh,30.7364,76.7883,2022,December,0.3785,-0.1002,-0.3462,349,17.64
Raipur,Chhattīsgarh,21.2379,81.6337,2022,December,0.0578,0.0836,-0.1228,309,28.31
Warangal,Telangāna,17.9756,79.6011,2022,December,0.0667,0.1082,-0.1182,269,30.41
Kota,Rājasthān,25.18,75.83,2022,December,0.0966,0.0538,-0.1688,230,24.25
Bareilly,Uttar Pradesh,28.364,79.415,2022,December,0.0429,0.0929,-0.0913,180,20.68
Solapur,Mahārāshtra,17.6703,75.9011,2022,December,0.1827,0.0984,-0.241,474,32.3
Hubli,Karnātaka,15.3108,75.0925,2022,December,0.2446,0.0704,-0.279,618,30.73
Mysore,Karnātaka,12.3086,76.6531,2022,December,0.0451,0.1772,-0.0714,747,29.81
Trichinopoly,Tamil Nādu,10.8269,78.6928,2022,December,0.3895,0.0237,-0.3919,74,30.63
Moradabad,Uttar Pradesh,28.8389,78.7769,2022,December,0.0679,0.0195,-0.0798,205,20.82
Tiruppur,Tamil Nādu,11.1075,77.3398,2022,December,0.253,0.0206,-0.2487,305,31.9
Jamnagar,Gujarāt,22.47,70.07,2022,December,0.2451,0.0645,-0.2752,21,28.15
Gurgaon,Haryāna,28.4667,77.0333,2022,December,0.1857,-0.0207,-0.2618,224,20.09
Aligarh,Uttar Pradesh,27.88,78.08,2022,December,0.1702,0.0187,-0.225,190,21.42
Jalandhar,Punjab,31.3256,75.5792,2022,December,0.1383,0.0207,-0.2287,242,20.46
Bhubaneshwar,Odisha,20.295,85.825,2022,December,0.1333,-0.0509,-0.1713,47,28.48
Bhayandar,Mahārāshtra,19.3,72.85,2022,December,0.1963,0.1387,-0.2145,9,32.32
Narela,Delhi,28.85,77.1,2022,December,0.3545,0.0021,-0.4818,212,20.32
Shishgarh,Uttar Pradesh,28.72,79.32,2022,December,0.6669,-0.3358,-0.5991,181,18.81
Thiruvananthapuram,Kerala,8.4875,76.9525,2022,December,0.0203,-0.0713,0.0193,15,33.98
Dispur,Assam,26.15,91.77,2022,December,0.5586,-0.1093,-0.5063,116,24.35
Durgapur,West Bengal,23.55,87.32,2022,December,0.2106,0.0308,-0.2197,90,24.68
Bhiwandi,Mahārāshtra,19.3,73.0667,2022,December,0.0649,-0.072,-0.14,25,35.02
Saharanpur,Uttar Pradesh,29.964,77.546,2022,December,0.0136,-0.085,0.0108,280,20.1
Shiliguri,West Bengal,26.72,88.42,2022,December,0.0941,0.1414,-0.1365,119,27.04
Avadi,Tamil Nādu,13.1147,80.1098,2022,December,0.0004,-0.3065,0.0655,32,28.78
Salem,Tamil Nādu,11.65,78.1667,2022,December,0.0699,0.1066,-0.175,285,33.04
Jui,Uttarākhand,29.67,78.9098,2022,December,0.8249,-0.2054,-0.7487,890,17.04
Amaldu,Uttarākhand,29.9333,78.5333,2022,December,0.544,0.0049,-0.5741,1406,16.17
Kimsar,Jammu and Kashmīr,34.5,74.5333,2022,December,0.6143,-0.5691,-0.6362,3058,-0.02
Sinduri,Himāchal Pradesh,30.7167,77.15,2022,December,0.4453,-0.0055,-0.494,943,17.91
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2022,December,0.1073,0.0271,-0.1472,84,22.31
Guntur,Andhra Pradesh,16.3,80.45,2022,December,0.1241,0.0075,-0.0522,34,30.72
Karaikandi,Assam,24.8309,92.6143,2022,December,0.6795,-0.2295,-0.5961,20,24.48
