City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Tiruppur,Tamil Nādu,11.1075,77.3398,2021,December,0.1349,-0.0012,-0.1343,305,30.84
Jamnagar,Gujarāt,22.47,70.07,2021,December,0.2125,0.0412,-0.2424,21,26.55
Gurgaon,Haryāna,28.4667,77.0333,2021,December,0.124,-0.0579,-0.1658,224,20.16
Aligarh,Uttar Pradesh,27.88,78.08,2021,December,0.1238,-0.0151,-0.1703,190,22.43
Jalandhar,Punjab,31.3256,75.5792,2021,December,0.0854,0.0073,-0.1277,242,19.3
Bhubaneshwar,Odisha,20.295,85.825,2021,December,0.139,-0.0994,-0.1125,47,25.5
Bhayandar,Mahārāshtra,19.3,72.85,2021,December,0.1645,0.1011,-0.1242,9,29.79
Narela,Delhi,28.85,77.1,2021,December,0.3767,-0.0304,-0.3945,212,19.34
Shishgarh,Uttar Pradesh,28.72,79.32,2021,December,0.7487,-0.3604,-0.6428,181,19.77
Thiruvananthapuram,Kerala,8.4875,76.9525,2021,December,0.1082,0.07,-0.1399,15,34.23
Dispur,Assam,26.15,91.77,2021,December,0.5933,-0.1102,-0.5378,116,24.62
Durgapur,West Bengal,23.55,87.32,2021,December,0.2892,-0.0022,-0.2679,90,23.75
Bhiwandi,Mahārāshtra,19.3,73.0667,2021,December,0.0835,-0.0876,-0.1428,25,32.57
Saharanpur,Uttar Pradesh,29.964,77.546,2021,December,0.0233,0.028,-0.0624,280,18.95
Shiliguri,West Bengal,26.72,88.42,2021,December,0.0902,0.1419,-0.1334,119,26.58
Avadi,Tamil Nādu,13.1147,80.1098,2021,December,0.3866,-0.008,-0.3767,32,28.72
Salem,Tamil Nādu,11.65,78.1667,2021,December,0.0777,0.0715,-0.1444,285,32.2
Jui,Uttarākhand,29.67,78.9098,2021,December,0.8112,-0.2314,-0.7194,890,16.44
Amaldu,Uttarākhand,29.9333,78.5333,2021,December,0.5481,-0.0447,-0.5708,1406,15.07
Kimsar,Jammu and Kashmīr,34.5,74.5333,2021,December,0.5484,-0.5426,-0.5764,3058,-2.63
Sinduri,Himāchal Pradesh,30.7167,77.15,2021,December,0.4508,0.0427,-0.4864,943,16.14
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2021,December,0.0799,0.0775,-0.0977,84,22.5
Guntur,Andhra Pradesh,16.3,80.45,2021,December,0.2255,0.0512,-0.2198,34,31.03
Karaikandi,Assam,24.8309,92.6143,2021,December,0.7475,-0.3304,-0.6365,20,23.36
