City,State,Latitude,Longitude,Year,Month,NDVI,NDBI,NDWI,Elevation (m),LST (°C)
Chandigarh,Chandīgarh,30.7364,76.7883,2023,December,0.4033,-0.1334,-0.3768,349,18.61
Raipur,Chhattīsgarh,21.2379,81.6337,2023,December,0.0948,0.0812,-0.1563,309,25.0
Warangal,Telangāna,17.9756,79.6011,2023,December,0.1018,0.0757,-0.1594,269,27.76
Kota,Rājasthān,25.18,75.83,2023,December,0.0256,-0.0327,-0.0457,230,22.42
Bareilly,Uttar Pradesh,28.364,79.415,2023,December,0.0369,0.0559,-0.0598,180,21.3
Solapur,Mahārāshtra,17.6703,75.9011,2023,December,0.2802,-0.0111,-0.3147,474,29.24
Hubli,Karnātaka,15.3108,75.0925,2023,December,0.2394,0.0857,-0.2936,618,30.55
Mysore,Karnātaka,12.3086,76.6531,2023,December,0.0326,0.0852,-0.0477,747,27.88
Trichinopoly,Tamil Nādu,10.8269,78.6928,2023,December,0.2515,0.0351,-0.2627,74,30.72
Moradabad,Uttar Pradesh,28.8389,78.7769,2023,December,0.0781,0.0613,-0.0705,205,20.77
Tiruppur,Tamil Nādu,11.1075,77.3398,2023,December,-0.0019,-0.0404,0.0418,305,31.32
Jamnagar,Gujarāt,22.47,70.07,2023,December,0.2778,0.0262,-0.2836,21,27.18
Gurgaon,Haryāna,28.4667,77.0333,2023,December,0.1922,-0.0925,-0.227,224,20.44
Aligarh,Uttar Pradesh,27.88,78.08,2023,December,0.232,-0.0388,-0.2542,190,21.44
Jalandhar,Punjab,31.3256,75.5792,2023,December,0.2064,-0.0377,-0.252,242,18.42
Bhubaneshwar,Odisha,20.295,85.825,2023,December,0.1333,-0.0187,-0.1782,47,26.47
Bhayandar,Mahārāshtra,19.3,72.85,2023,December,0.2847,0.13,-0.3301,9,30.78
Narela,Delhi,28.85,77.1,2023,December,0.2334,0.0627,-0.32,212,19.74
Shishgarh,Uttar Pradesh,28.72,79.32,2023,December,0.758,-0.4358,-0.6593,181,18.88
Thiruvananthapuram,Kerala,8.4875,76.9525,2023,December,0.06,0.075,-0.1265,15,35.37
Dispur,Assam,26.15,91.77,2023,December,0.6229,-0.1636,-0.5659,116,24.2
Durgapur,West Bengal,23.55,87.32,2023,December,0.2741,0.0486,-0.3071,90,22.87
Bhiwandi,Mahārāshtra,19.3,73.0667,2023,December,0.0712,-0.1007,-0.1567,25,32.94
Saharanpur,Uttar Pradesh,29.964,77.546,2023,December,0.0337,0.0487,-0.0693,280,19.89
Shiliguri,West Bengal,26.72,88.42,2023,December,0.1148,0.0529,-0.1247,119,25.26
Avadi,Tamil Nādu,13.1147,80.1098,2023,December,0.1867,-0.0579,-0.1615,32,28.97
Salem,Tamil Nādu,11.65,78.1667,2023,December,0.0407,0.0394,-0.0474,285,31.76
Jui,Uttarākhand,29.67,78.9098,2023,December,0.8199,-0.1958,-0.7436,890,16.81
Amaldu,Uttarākhand,29.9333,78.5333,2023,December,0.5033,0.047,-0.562,1406,15.64
Kimsar,Jammu and Kashmīr,34.5,74.5333,2023,December,0.682,-0.4135,-0.6481,3058,4.34
Sinduri,Himāchal Pradesh,30.7167,77.15,2023,December,0.4619,0.0178,-0.5066,943,17.22
Gorakhpur,Uttar Pradesh,26.7611,83.3667,2023,December,0.1307,0.0106,-0.1632,84,23.04
Guntur,Andhra Pradesh,16.3,80.45,2023,December,0.1012,-0.0181,-0.0928,34,30.05
Karaikandi,Assam,24.8309,92.6143,2023,December,0.5397,-0.2567,-0.4666,20,23.14
